"Measure","Country","Segment","Product","Year","target"
"Shipments","Hungary","BYOD","NPC (Mobile PC)","2017",3414.88714551398
"Shipments","Hungary","BYOD","NPC (Mobile PC)","2018",3087.11110584336
"Shipments","Hungary","BYOD","Smartphone","2010",83165.5742868507
"Shipments","Hungary","BYOD","Smartphone","2011",137407.216741362
"Shipments","Hungary","BYOD","Smartphone","2012",200390.436402855
"Shipments","Hungary","BYOD","Smartphone","2013",222995.872063815
"Shipments","Hungary","BYOD","Smartphone","2014",325350.272268561
"Shipments","Hungary","BYOD","Smartphone","2015",387965.346874922
"Shipments","Hungary","BYOD","Smartphone","2016",451071.630000312
"Shipments","Hungary","BYOD","Smartphone","2017",495009.893178107
"Shipments","Hungary","BYOD","Smartphone","2018",472342.686555492
"Shipments","Hungary","BYOD","Tablet","2010",1248.53830942823
"Shipments","Hungary","BYOD","Tablet","2011",16137.3060923293
"Shipments","Hungary","BYOD","Tablet","2012",22097.3588912873
"Shipments","Hungary","BYOD","Tablet","2013",39477.0232684517
"Shipments","Hungary","BYOD","Tablet","2014",51981.8601519969
"Shipments","Hungary","BYOD","Tablet","2015",63213.2086132516
"Shipments","Hungary","BYOD","Tablet","2016",81370.0501545398
"Shipments","Hungary","BYOD","Tablet","2017",92729.8205743146
"Shipments","Hungary","BYOD","Tablet","2018",102473.07801479
"Shipments","Hungary","Consumer (excl BYOD)","Basic/Feature Phone","2010",1478781.14485414
"Shipments","Hungary","Consumer (excl BYOD)","Basic/Feature Phone","2011",998202.328010477
"Shipments","Hungary","Consumer (excl BYOD)","Basic/Feature Phone","2012",1435679.2967938
"Shipments","Hungary","Consumer (excl BYOD)","Basic/Feature Phone","2013",1241075.36521571
"Shipments","Hungary","Consumer (excl BYOD)","Basic/Feature Phone","2014",1000319.13213482
"Shipments","Hungary","Consumer (excl BYOD)","Basic/Feature Phone","2015",366968.105434252
"Shipments","Hungary","Consumer (excl BYOD)","Basic/Feature Phone","2016",285939.124965934
"Shipments","Hungary","Consumer (excl BYOD)","Basic/Feature Phone","2017",205959.283218601
"Shipments","Hungary","Consumer (excl BYOD)","Basic/Feature Phone","2018",70458.1883268863
"Shipments","Hungary","Consumer (excl BYOD)","Convertible Mobile PC","2010",68.6205638069462
"Shipments","Hungary","Consumer (excl BYOD)","Convertible Mobile PC","2011",729.314429987539
"Shipments","Hungary","Consumer (excl BYOD)","Convertible Mobile PC","2012",1485.17592575865
"Shipments","Hungary","Consumer (excl BYOD)","Convertible Mobile PC","2013",25967.5321080579
"Shipments","Hungary","Consumer (excl BYOD)","Convertible Mobile PC","2014",33634.3838833591
"Shipments","Hungary","Consumer (excl BYOD)","Convertible Mobile PC","2015",44002.8423940914
"Shipments","Hungary","Consumer (excl BYOD)","Convertible Mobile PC","2016",36588.6754478656
"Shipments","Hungary","Consumer (excl BYOD)","Convertible Mobile PC","2017",43004.5400241724
"Shipments","Hungary","Consumer (excl BYOD)","Convertible Mobile PC","2018",44924.9387577519
"Shipments","Hungary","Consumer (excl BYOD)","NPC (Mobile PC)","2010",338610.190121678
"Shipments","Hungary","Consumer (excl BYOD)","NPC (Mobile PC)","2011",330444.817168814
"Shipments","Hungary","Consumer (excl BYOD)","NPC (Mobile PC)","2012",271252.147853454
"Shipments","Hungary","Consumer (excl BYOD)","NPC (Mobile PC)","2013",240510.505212046
"Shipments","Hungary","Consumer (excl BYOD)","NPC (Mobile PC)","2014",232411.561071355
"Shipments","Hungary","Consumer (excl BYOD)","NPC (Mobile PC)","2015",231680.916157639
"Shipments","Hungary","Consumer (excl BYOD)","NPC (Mobile PC)","2016",193134.569715108
"Shipments","Hungary","Consumer (excl BYOD)","NPC (Mobile PC)","2017",205241.923229507
"Shipments","Hungary","Consumer (excl BYOD)","NPC (Mobile PC)","2018",181462.042793251
"Shipments","Hungary","Consumer (excl BYOD)","Smartphone","2010",1009150.91806533
"Shipments","Hungary","Consumer (excl BYOD)","Smartphone","2011",1122032.56167737
"Shipments","Hungary","Consumer (excl BYOD)","Smartphone","2012",1809568.27876328
"Shipments","Hungary","Consumer (excl BYOD)","Smartphone","2013",2052524.47635689
"Shipments","Hungary","Consumer (excl BYOD)","Smartphone","2014",2750761.76236741
"Shipments","Hungary","Consumer (excl BYOD)","Smartphone","2015",2649362.71019421
"Shipments","Hungary","Consumer (excl BYOD)","Smartphone","2016",2149187.20862659
"Shipments","Hungary","Consumer (excl BYOD)","Smartphone","2017",1856343.28301798
"Shipments","Hungary","Consumer (excl BYOD)","Smartphone","2018",3114912.98564905
"Shipments","Hungary","Consumer (excl BYOD)","Tablet","2010",6707.22386274047
"Shipments","Hungary","Consumer (excl BYOD)","Tablet","2011",71276.2187045574
"Shipments","Hungary","Consumer (excl BYOD)","Tablet","2012",109546.648563595
"Shipments","Hungary","Consumer (excl BYOD)","Tablet","2013",244051.930772548
"Shipments","Hungary","Consumer (excl BYOD)","Tablet","2014",280906.025943658
"Shipments","Hungary","Consumer (excl BYOD)","Tablet","2015",427455.050535777
"Shipments","Hungary","Consumer (excl BYOD)","Tablet","2016",577375.074761597
"Shipments","Hungary","Consumer (excl BYOD)","Tablet","2017",301691.989037463
"Shipments","Hungary","Consumer (excl BYOD)","Tablet","2018",445877.876540005
"Shipments","Hungary","Corporate Liable","Basic/Feature Phone","2010",384179.263589479
"Shipments","Hungary","Corporate Liable","Basic/Feature Phone","2011",348516.131339742
"Shipments","Hungary","Corporate Liable","Basic/Feature Phone","2012",331583.279465837
"Shipments","Hungary","Corporate Liable","Basic/Feature Phone","2013",204825.45392088
"Shipments","Hungary","Corporate Liable","Basic/Feature Phone","2014",192664.763604095
"Shipments","Hungary","Corporate Liable","Basic/Feature Phone","2015",132055.365742395
"Shipments","Hungary","Corporate Liable","Basic/Feature Phone","2016",79323.0482523216
"Shipments","Hungary","Corporate Liable","Basic/Feature Phone","2017",51792.0336182677
"Shipments","Hungary","Corporate Liable","Basic/Feature Phone","2018",19547.3723375032
"Shipments","Hungary","Corporate Liable","Convertible Mobile PC","2010",621.420585284582
"Shipments","Hungary","Corporate Liable","Convertible Mobile PC","2011",790.703388331436
"Shipments","Hungary","Corporate Liable","Convertible Mobile PC","2012",197.543537388521
"Shipments","Hungary","Corporate Liable","Convertible Mobile PC","2013",3181.80620771555
"Shipments","Hungary","Corporate Liable","Convertible Mobile PC","2014",4363.70805825013
"Shipments","Hungary","Corporate Liable","Convertible Mobile PC","2015",5317.14797341297
"Shipments","Hungary","Corporate Liable","Convertible Mobile PC","2016",6375.77905555058
"Shipments","Hungary","Corporate Liable","Convertible Mobile PC","2017",7739.6591244732
"Shipments","Hungary","Corporate Liable","Convertible Mobile PC","2018",8136.77913375444
"Shipments","Hungary","Corporate Liable","NPC (Mobile PC)","2010",137726.090941108
"Shipments","Hungary","Corporate Liable","NPC (Mobile PC)","2011",127801.126134547
"Shipments","Hungary","Corporate Liable","NPC (Mobile PC)","2012",135855.58124771
"Shipments","Hungary","Corporate Liable","NPC (Mobile PC)","2013",122333.688501017
"Shipments","Hungary","Corporate Liable","NPC (Mobile PC)","2014",126338.352127017
"Shipments","Hungary","Corporate Liable","NPC (Mobile PC)","2015",139272.285910218
"Shipments","Hungary","Corporate Liable","NPC (Mobile PC)","2016",138349.414412643
"Shipments","Hungary","Corporate Liable","NPC (Mobile PC)","2017",138067.633877893
"Shipments","Hungary","Corporate Liable","NPC (Mobile PC)","2018",125476.161498439
"Shipments","Hungary","Corporate Liable","Smartphone","2010",182321.592731244
"Shipments","Hungary","Corporate Liable","Smartphone","2011",215707.299671505
"Shipments","Hungary","Corporate Liable","Smartphone","2012",230885.91187461
"Shipments","Hungary","Corporate Liable","Smartphone","2013",284393.821377533
"Shipments","Hungary","Corporate Liable","Smartphone","2014",347902.801992894
"Shipments","Hungary","Corporate Liable","Smartphone","2015",369903.828678968
"Shipments","Hungary","Corporate Liable","Smartphone","2016",445635.868669942
"Shipments","Hungary","Corporate Liable","Smartphone","2017",471199.963212787
"Shipments","Hungary","Corporate Liable","Smartphone","2018",517023.099367475
"Shipments","Hungary","Corporate Liable","Tablet","2010",302.271684754461
"Shipments","Hungary","Corporate Liable","Tablet","2011",4445.44863996499
"Shipments","Hungary","Corporate Liable","Tablet","2012",11287.8698892929
"Shipments","Hungary","Corporate Liable","Tablet","2013",24200.0959511138
"Shipments","Hungary","Corporate Liable","Tablet","2014",41946.9703079436
"Shipments","Hungary","Corporate Liable","Tablet","2015",55272.4842124596
"Shipments","Hungary","Corporate Liable","Tablet","2016",81857.0243642893
"Shipments","Hungary","Corporate Liable","Tablet","2017",115725.738098367
"Shipments","Hungary","Corporate Liable","Tablet","2018",141398.220731166
"Shipments","India","BYOD","Convertible Mobile PC","2010",35.490970967085
"Shipments","India","BYOD","Convertible Mobile PC","2011",59.6576485570776
"Shipments","India","BYOD","Convertible Mobile PC","2012",89.6023614738662
"Shipments","India","BYOD","Convertible Mobile PC","2013",7245.60881833795
"Shipments","India","BYOD","Convertible Mobile PC","2014",15064.4898290292
"Shipments","India","BYOD","Convertible Mobile PC","2015",25324.4168245415
"Shipments","India","BYOD","Convertible Mobile PC","2016",40176.6964925976
"Shipments","India","BYOD","Convertible Mobile PC","2017",67215.0580307882
"Shipments","India","BYOD","Convertible Mobile PC","2018",90735.9314724359
"Shipments","India","BYOD","NPC (Mobile PC)","2010",20808.3088107936
"Shipments","India","BYOD","NPC (Mobile PC)","2011",30538.9787151149
"Shipments","India","BYOD","NPC (Mobile PC)","2012",41327.7381670459
"Shipments","India","BYOD","NPC (Mobile PC)","2013",43149.5395542219
"Shipments","India","BYOD","NPC (Mobile PC)","2014",60531.8648500826
"Shipments","India","BYOD","NPC (Mobile PC)","2015",70066.3866462202
"Shipments","India","BYOD","NPC (Mobile PC)","2016",75462.383278859
"Shipments","India","BYOD","NPC (Mobile PC)","2017",97217.3592714285
"Shipments","India","BYOD","NPC (Mobile PC)","2018",105225.829374388
"Shipments","India","BYOD","Smartphone","2010",648650.29067734
"Shipments","India","BYOD","Smartphone","2011",1650231.17863703
"Shipments","India","BYOD","Smartphone","2012",3663796.95175253
"Shipments","India","BYOD","Smartphone","2013",9067415.14225787
"Shipments","India","BYOD","Smartphone","2014",17529541.9988032
"Shipments","India","BYOD","Smartphone","2015",33719576.1128143
"Shipments","India","BYOD","Smartphone","2016",52193176.7044381
"Shipments","India","BYOD","Smartphone","2017",73882821.3811295
"Shipments","India","BYOD","Smartphone","2018",93903206.1054172
"Shipments","India","BYOD","Tablet","2010",26493.1790037556
"Shipments","India","BYOD","Tablet","2011",257791.291801481
"Shipments","India","BYOD","Tablet","2012",620281.18986568
"Shipments","India","BYOD","Tablet","2013",882640.343761003
"Shipments","India","BYOD","Tablet","2014",1258011.73978184
"Shipments","India","BYOD","Tablet","2015",1782968.9218942
"Shipments","India","BYOD","Tablet","2016",2362649.53520508
"Shipments","India","BYOD","Tablet","2017",2789748.32571934
"Shipments","India","BYOD","Tablet","2018",3608334.66011108
"Shipments","India","Consumer (excl BYOD)","Basic/Feature Phone","2010",110873259.703852
"Shipments","India","Consumer (excl BYOD)","Basic/Feature Phone","2011",203516690.105502
"Shipments","India","Consumer (excl BYOD)","Basic/Feature Phone","2012",148635449.834285
"Shipments","India","Consumer (excl BYOD)","Basic/Feature Phone","2013",183789350.882978
"Shipments","India","Consumer (excl BYOD)","Basic/Feature Phone","2014",206107133.805014
"Shipments","India","Consumer (excl BYOD)","Basic/Feature Phone","2015",123440845.193787
"Shipments","India","Consumer (excl BYOD)","Basic/Feature Phone","2016",82897460.0147544
"Shipments","India","Consumer (excl BYOD)","Basic/Feature Phone","2017",82057010.705218
"Shipments","India","Consumer (excl BYOD)","Basic/Feature Phone","2018",14632388.9085942
"Shipments","India","Consumer (excl BYOD)","Convertible Mobile PC","2010",3846.80733587725
"Shipments","India","Consumer (excl BYOD)","Convertible Mobile PC","2011",5702.93624719998
"Shipments","India","Consumer (excl BYOD)","Convertible Mobile PC","2012",6913.02519239528
"Shipments","India","Consumer (excl BYOD)","Convertible Mobile PC","2013",243045.711626461
"Shipments","India","Consumer (excl BYOD)","Convertible Mobile PC","2014",288916.386886454
"Shipments","India","Consumer (excl BYOD)","Convertible Mobile PC","2015",482206.222133989
"Shipments","India","Consumer (excl BYOD)","Convertible Mobile PC","2016",638665.42924449
"Shipments","India","Consumer (excl BYOD)","Convertible Mobile PC","2017",560997.201054405
"Shipments","India","Consumer (excl BYOD)","Convertible Mobile PC","2018",881221.903217737
"Shipments","India","Consumer (excl BYOD)","NPC (Mobile PC)","2010",3180076.36369348
"Shipments","India","Consumer (excl BYOD)","NPC (Mobile PC)","2011",2701977.58691561
"Shipments","India","Consumer (excl BYOD)","NPC (Mobile PC)","2012",3203549.19909275
"Shipments","India","Consumer (excl BYOD)","NPC (Mobile PC)","2013",3681087.68982949
"Shipments","India","Consumer (excl BYOD)","NPC (Mobile PC)","2014",2354927.39507092
"Shipments","India","Consumer (excl BYOD)","NPC (Mobile PC)","2015",2961507.23570434
"Shipments","India","Consumer (excl BYOD)","NPC (Mobile PC)","2016",3765295.63953289
"Shipments","India","Consumer (excl BYOD)","NPC (Mobile PC)","2017",3295665.0051395
"Shipments","India","Consumer (excl BYOD)","NPC (Mobile PC)","2018",2351004.16682912
"Shipments","India","Consumer (excl BYOD)","Smartphone","2010",5085522.04227571
"Shipments","India","Consumer (excl BYOD)","Smartphone","2011",7391054.42657644
"Shipments","India","Consumer (excl BYOD)","Smartphone","2012",17993129.794866
"Shipments","India","Consumer (excl BYOD)","Smartphone","2013",41149764.4550945
"Shipments","India","Consumer (excl BYOD)","Smartphone","2014",82598217.2662897
"Shipments","India","Consumer (excl BYOD)","Smartphone","2015",117417619.702441
"Shipments","India","Consumer (excl BYOD)","Smartphone","2016",149987123.038734
"Shipments","India","Consumer (excl BYOD)","Smartphone","2017",336096120.10171
"Shipments","India","Consumer (excl BYOD)","Smartphone","2018",486489689.569145
"Shipments","India","Consumer (excl BYOD)","Tablet","2010",154736.338075695
"Shipments","India","Consumer (excl BYOD)","Tablet","2011",953215.858770612
"Shipments","India","Consumer (excl BYOD)","Tablet","2012",3734099.6769018
"Shipments","India","Consumer (excl BYOD)","Tablet","2013",7240646.40304827
"Shipments","India","Consumer (excl BYOD)","Tablet","2014",10304002.2474148
"Shipments","India","Consumer (excl BYOD)","Tablet","2015",8711697.69216213
"Shipments","India","Consumer (excl BYOD)","Tablet","2016",13328807.0592761
"Shipments","India","Consumer (excl BYOD)","Tablet","2017",9941429.2415406
"Shipments","India","Consumer (excl BYOD)","Tablet","2018",14847168.2527782
"Shipments","India","Corporate Liable","Basic/Feature Phone","2010",5632802.4480587
"Shipments","India","Corporate Liable","Basic/Feature Phone","2011",8367253.06199111
"Shipments","India","Corporate Liable","Basic/Feature Phone","2012",9610423.01949293
"Shipments","India","Corporate Liable","Basic/Feature Phone","2013",9601727.67626969
"Shipments","India","Corporate Liable","Basic/Feature Phone","2014",8462469.14494474
"Shipments","India","Corporate Liable","Basic/Feature Phone","2015",7646899.2012176
"Shipments","India","Corporate Liable","Basic/Feature Phone","2016",5828541.61581895
"Shipments","India","Corporate Liable","Basic/Feature Phone","2017",5074700.88329608
"Shipments","India","Corporate Liable","Basic/Feature Phone","2018",3138508.89782747
"Shipments","India","Corporate Liable","Convertible Mobile PC","2010",671.266742415677
"Shipments","India","Corporate Liable","Convertible Mobile PC","2011",483.456231653878
"Shipments","India","Corporate Liable","Convertible Mobile PC","2012",3534.27895926335
"Shipments","India","Corporate Liable","Convertible Mobile PC","2013",40834.5725825118
"Shipments","India","Corporate Liable","Convertible Mobile PC","2014",65029.1187163263
"Shipments","India","Corporate Liable","Convertible Mobile PC","2015",101444.912251081
"Shipments","India","Corporate Liable","Convertible Mobile PC","2016",143431.177666654
"Shipments","India","Corporate Liable","Convertible Mobile PC","2017",191010.275172999
"Shipments","India","Corporate Liable","Convertible Mobile PC","2018",261751.008635595
